"FlyBaseID","Fold.Enrichment","FDR.p.value","Human.GeneID","Human.Symbol"
"FBgn0041210",1.68,0.00067,10014,"HDAC5"
"FBgn0041210",1.68,0.00067,51564,"HDAC7"
"FBgn0041210",1.68,0.00067,9734,"HDAC9"
"FBgn0041210",1.52,0.00774,9759,"HDAC4"
"FBgn0041210",1.52,0.00774,10014,"HDAC5"
"FBgn0041210",1.52,0.00774,51564,"HDAC7"
"FBgn0041210",1.52,0.00774,9734,"HDAC9"
"FBgn0041210",1.86,0,9759,"HDAC4"
"FBgn0041210",1.86,0,10014,"HDAC5"
"FBgn0041210",1.86,0,51564,"HDAC7"
"FBgn0041210",1.86,0,9734,"HDAC9"
"FBgn0041210",1.71,0.00218,9759,"HDAC4"
"FBgn0041210",1.71,0.00218,10014,"HDAC5"
"FBgn0041210",1.71,0.00218,51564,"HDAC7"
"FBgn0041210",1.71,0.00218,9734,"HDAC9"
"FBgn0041585",2.01,0,84876,"ORAI1"
"FBgn0041585",2.01,0,93129,"ORAI3"
"FBgn0041585",2.01,0,80228,"ORAI2"
"FBgn0041588",1.75,0,1939,"EIF2D"
"FBgn0041607",1.66,0.00018,440,"ASNS"
"FBgn0041629",2.11,0,3073,"HEXA"
"FBgn0041629",2.11,0,3074,"HEXB"
"FBgn0041629",2.33,0,3073,"HEXA"
"FBgn0041629",2.33,0,3074,"HEXB"
"FBgn0041780",1.88,0,57136,"APMAP"
"FBgn0041789",2.03,0,7041,"TGFB1I1"
"FBgn0041789",2.03,0,5829,"PXN"
"FBgn0041789",2.03,0,9404,"LPXN"
"FBgn0042094",2.09,0,50808,"AK3"
"FBgn0042094",2.09,0,205,"AK4"
"FBgn0042111",1.64,0,345222,"MSANTD1"
"FBgn0042125",1.75,0,11097,"NUPL2"
"FBgn0042125",2.13,0,11097,"NUPL2"
"FBgn0042127",2.13,0,11097,"NUPL2"
"FBgn0042127",2,0,11097,"NUPL2"
"FBgn0042133",1.65,0,254359,"ZDHHC24"
"FBgn0042133",1.65,0,283576,"ZDHHC22"
"FBgn0042135",1.8,0,54834,"GDAP2"
"FBgn0042173",1.63,0.00018,51531,"C9orf156"
"FBgn0042175",1.88,0,23659,"PLA2G15"
"FBgn0042175",1.88,0,3931,"LCAT"
"FBgn0042175",1.73,0,23659,"PLA2G15"
"FBgn0042175",1.73,0,3931,"LCAT"
"FBgn0042185",1.6,0.00047,90550,"MCU"
"FBgn0042185",1.6,0.00047,55013,"CCDC109B"
"FBgn0042185",1.58,0.00051,90550,"MCU"
"FBgn0042185",1.58,0.00051,55013,"CCDC109B"
"FBgn0042641",1.86,0,23169,"SLC35D1"
"FBgn0042641",1.86,0,11046,"SLC35D2"
"FBgn0042693",1.51,0.0011,5528,"PPP2R5D"
"FBgn0042693",1.51,0.0011,5527,"PPP2R5C"
"FBgn0042693",1.54,0,5528,"PPP2R5D"
"FBgn0042693",1.54,0,5527,"PPP2R5C"
"FBgn0042712",1.79,0,10767,"HBS1L"
"FBgn0043069",1.77,0,83938,"C10orf11"
"FBgn0043069",1.59,0.00051,83938,"C10orf11"
"FBgn0043069",1.67,0,83938,"C10orf11"
"FBgn0043070",1.9,0,57446,"NDRG3"
"FBgn0043070",1.9,0,10397,"NDRG1"
"FBgn0043070",1.9,0,57447,"NDRG2"
"FBgn0043070",1.9,0,65009,"NDRG4"
"FBgn0043364",2.06,0,8462,"KLF11"
"FBgn0043364",2.06,0,7071,"KLF10"
"FBgn0043799",1.67,0,54802,"TRIT1"
"FBgn0044452",1.84,0,55102,"ATG2B"
"FBgn0044452",1.84,0,23130,"ATG2A"
"FBgn0044510",1.79,0,64969,"MRPS5"
"FBgn0044817",2.05,0,58496,"LY6G5B"
"FBgn0045073",1.74,0.00183,6786,"STIM1"
"FBgn0045073",1.74,0.00183,57620,"STIM2"
"FBgn0045980",1.77,0,284086,"NEK8"
"FBgn0045980",1.77,0,91754,"NEK9"
"FBgn0046222",1.75,0,55339,"WDR33"
"FBgn0046322",1.54,0,5600,"MAPK11"
"FBgn0046322",1.54,0,1432,"MAPK14"
"FBgn0050010",2.16,0,414919,"C8orf82"
"FBgn0050010",1.68,0,414919,"C8orf82"
"FBgn0050011",1.73,0,29842,"TFCP2L1"
"FBgn0050011",1.73,0,7024,"TFCP2"
"FBgn0050011",1.73,0,7342,"UBP1"
"FBgn0050016",1.78,0,7276,"TTR"
"FBgn0050025",1.88,0,5644,"PRSS1"
"FBgn0050037",2.11,0,8708,"B3GALT1"
"FBgn0050108",1.63,0,51499,"TRIAP1"
"FBgn0050109",1.63,0,51499,"TRIAP1"
"FBgn0050349",1.7,0,23160,"WDR43"
"FBgn0050497",1.7,0,54855,"FAM46C"
"FBgn0050497",1.7,0,169966,"FAM46D"
"FBgn0050497",1.7,0,115572,"FAM46B"
"FBgn0050497",1.7,0,55603,"FAM46A"
"FBgn0051017",1.83,0,5033,"P4HA1"
"FBgn0051017",1.83,0,8974,"P4HA2"
"FBgn0051017",1.83,0,283208,"P4HA3"
"FBgn0051118",1.77,0,83452,"RAB33B"
"FBgn0051120",1.88,0,94005,"PIGS"
"FBgn0051133",1.54,0,115290,"FBXO17"
"FBgn0051139",1.77,0,56983,"POGLUT1"
"FBgn0051151",1.72,0,84629,"TNRC18"
"FBgn0051151",1.72,0,57597,"BAHCC1"
"FBgn0051174",1.56,0,11258,"DCTN3"
"FBgn0051223",1.83,0,741,"ZNHIT2"
"FBgn0051272",1.56,0,9900,"SV2A"
"FBgn0051274",1.67,0,83938,"C10orf11"
"FBgn0051274",1.67,0,126133,"ALDH16A1"
"FBgn0051274",1.59,0.00051,83938,"C10orf11"
"FBgn0051274",1.59,0.00051,126133,"ALDH16A1"
"FBgn0051301",1.75,0,55922,"NKRF"
"FBgn0051321",1.83,0,57864,"SLC46A2"
"FBgn0051342",1.98,0,27111,"SDCBP2"
"FBgn0051342",1.98,0,6386,"SDCBP"
"FBgn0051344",1.88,0,5436,"POLR2G"
"FBgn0051357",1.77,0,10296,"MAEA"
"FBgn0051390",1.56,0,9443,"MED7"
"FBgn0051431",1.56,0,53834,"FGFRL1"
"FBgn0051550",2.03,0,57794,"SUGP1"
"FBgn0051619",1.65,0,57188,"ADAMTSL3"
"FBgn0051619",1.65,0,92949,"ADAMTSL1"
"FBgn0051635",1.73,0,284352,"PPP1R37"
"FBgn0051638",1.6,5e-04,92922,"CCDC102A"
"FBgn0051638",1.6,5e-04,79839,"CCDC102B"
"FBgn0051648",1.62,0.00018,1353,"COX11"
"FBgn0051683",1.73,0,23659,"PLA2G15"
"FBgn0051683",1.73,0,3931,"LCAT"
"FBgn0051683",1.88,0,23659,"PLA2G15"
"FBgn0051683",1.88,0,3931,"LCAT"
"FBgn0051687",1.73,0,8697,"CDC23"
"FBgn0051694",1.98,0,3475,"IFRD1"
"FBgn0051694",1.98,0,7866,"IFRD2"
"FBgn0051715",1.55,0,136319,"MTPN"
"FBgn0051715",1.55,0,767558,"LUZP6"
"FBgn0051715",1.57,0.00047,136319,"MTPN"
"FBgn0051715",1.57,0.00047,767558,"LUZP6"
"FBgn0051720",1.73,0,576,"BAI2"
"FBgn0051800",1.5,8e-04,79078,"C1orf50"
"FBgn0051800",1.5,8e-04,100129924,"LOC100129924"
"FBgn0051852",1.5,8e-04,3476,"IGBP1"
"FBgn0051855",1.5,8e-04,79016,"DDA1"
"FBgn0051855",1.52,0.00067,79016,"DDA1"
"FBgn0051864",2,0,9054,"NFS1"
"FBgn0051864",1.52,0,9054,"NFS1"
"FBgn0051865",2,0,117143,"TADA1"
"FBgn0051865",1.52,0,117143,"TADA1"
"FBgn0051866",1.52,0,117143,"TADA1"
"FBgn0051915",1.62,0.00018,79709,"GLT25D1"
"FBgn0051915",1.62,0.00018,23127,"GLT25D2"
"FBgn0051915",1.62,0.00018,51148,"CERCAM"
"FBgn0051922",1.55,0,55954,"ZMAT5"
"FBgn0051950",1.98,0,84316,"LSMD1"
"FBgn0051989",1.62,0.00018,23310,"NCAPD3"
"FBgn0051992",1.8,0,57690,"TNRC6C"
"FBgn0051992",1.8,0,27327,"TNRC6A"
"FBgn0051992",1.8,0,23112,"TNRC6B"
"FBgn0051992",1.59,0.00348,57690,"TNRC6C"
"FBgn0051992",1.59,0.00348,27327,"TNRC6A"
"FBgn0051992",1.59,0.00348,23112,"TNRC6B"
"FBgn0052000",1.62,0.00269,79572,"ATP13A3"
"FBgn0052000",1.62,0.00269,84239,"ATP13A4"
"FBgn0052000",1.62,0.00269,23400,"ATP13A2"
"FBgn0052000",1.62,0.00269,344905,"ATP13A5"
"FBgn0052000",1.65,0.00057,79572,"ATP13A3"
"FBgn0052000",1.65,0.00057,84239,"ATP13A4"
"FBgn0052000",1.65,0.00057,23400,"ATP13A2"
"FBgn0052000",1.65,0.00057,344905,"ATP13A5"
"FBgn0052016",1.65,0.00218,56478,"EIF4ENIF1"
"FBgn0052022",1.91,0,7485,"WRB"
"FBgn0052066",1.58,0.00051,51571,"FAM49B"
"FBgn0052066",1.58,0.00051,81553,"FAM49A"
"FBgn0052068",1.58,0.00051,55256,"ADI1"
"FBgn0052069",1.84,0,51124,"IER3IP1"
"FBgn0052069",1.53,8e-04,51124,"IER3IP1"
"FBgn0052075",1.53,8e-04,81887,"LAS1L"
"FBgn0052138",1.68,0,752,"FMNL1"
"FBgn0052138",1.68,0,91010,"FMNL3"
"FBgn0052138",1.68,0,114793,"FMNL2"
"FBgn0052163",1.79,0,256302,"C17orf103"
"FBgn0052163",1.71,0,256302,"C17orf103"
"FBgn0052174",1.86,0,51117,"COQ4"
"FBgn0052176",1.86,0,79886,"CAAP1"
"FBgn0052177",1.73,0,80762,"NDFIP1"
"FBgn0052177",1.73,0,54602,"NDFIP2"
"FBgn0052179",1.73,0,3084,"NRG1"
"FBgn0052230",1.86,0,4697,"NDUFA4"
"FBgn0052230",1.86,0,56901,"NDUFA4L2"
"FBgn0052230",2.17,0,4697,"NDUFA4"
"FBgn0052230",2.17,0,56901,"NDUFA4L2"
"FBgn0052350",1.79,0,55823,"VPS11"
"FBgn0052380",1.63,0,142891,"SAMD8"
"FBgn0052425",2.33,0,26005,"C2CD3"
"FBgn0052438",1.63,5e-04,23137,"SMC5"
"FBgn0052441",1.63,5e-04,284361,"EMC10"
"FBgn0052448",1.53,8e-04,57150,"C6orf162"
"FBgn0052512",1.58,0.00515,374882,"TMEM205"
"FBgn0052529",1.89,0.00051,22893,"BAHD1"
"FBgn0052544",1.52,0.00774,10713,"USP39"
"FBgn0052549",2.02,0,22978,"NT5C2"
"FBgn0052549",2.02,0,284958,"NT5DC4"
"FBgn0052549",1.96,5e-04,22978,"NT5C2"
"FBgn0052549",1.96,5e-04,284958,"NT5DC4"
"FBgn0052579",1.71,0.00218,286046,"XKR6"
"FBgn0052579",1.71,0.00218,389668,"XKR9"
"FBgn0052579",1.71,0.00218,114786,"XKR4"
"FBgn0052626",1.61,0.00435,271,"AMPD2"
"FBgn0052626",1.61,0.00435,272,"AMPD3"
"FBgn0052626",1.61,0.00435,270,"AMPD1"
"FBgn0052626",2.14,0,271,"AMPD2"
"FBgn0052626",2.14,0,272,"AMPD3"
"FBgn0052626",2.14,0,270,"AMPD1"
"FBgn0052627",1.55,0.00186,79841,"AGBL2"
"FBgn0052627",1.55,0.00186,340351,"AGBL3"
"FBgn0052638",2.02,0,57085,"AGTRAP"
"FBgn0052640",1.74,0.00183,79982,"DNAJB14"
"FBgn0052640",1.74,0.00183,202052,"DNAJC18"
"FBgn0052640",1.74,0.00183,54788,"DNAJB12"
"FBgn0052640",1.71,0.00218,79982,"DNAJB14"
"FBgn0052640",1.71,0.00218,202052,"DNAJC18"
"FBgn0052640",1.71,0.00218,54788,"DNAJB12"
"FBgn0052641",1.71,0.00218,79982,"DNAJB14"
"FBgn0052641",1.71,0.00218,202052,"DNAJC18"
"FBgn0052641",1.71,0.00218,54788,"DNAJB12"
"FBgn0052641",1.71,0.00218,9093,"DNAJA3"
"FBgn0052641",1.74,0.00183,79982,"DNAJB14"
"FBgn0052641",1.74,0.00183,202052,"DNAJC18"
"FBgn0052641",1.74,0.00183,54788,"DNAJB12"
"FBgn0052641",1.74,0.00183,9093,"DNAJA3"
"FBgn0052649",1.55,0.00186,79934,"ADCK4"
"FBgn0052649",1.55,0.00186,56997,"ADCK3"
"FBgn0052649",2.11,0,79934,"ADCK4"
"FBgn0052649",2.11,0,56997,"ADCK3"
"FBgn0052654",1.96,0,9919,"SEC16A"
"FBgn0052654",1.96,0,89866,"SEC16B"
"FBgn0052669",1.77,0.0015,160728,"SLC5A8"
"FBgn0052669",1.77,0.0015,159963,"SLC5A12"
"FBgn0052669",1.77,0.0015,8884,"SLC5A6"
"FBgn0052669",1.77,0.0015,6528,"SLC5A5"
"FBgn0052687",1.86,0.00067,116064,"LRRC58"
"FBgn0052699",1.86,0.00067,79888,"LPCAT1"
"FBgn0052699",1.86,0.00067,54947,"LPCAT2"
"FBgn0052699",1.86,0.00067,254531,"LPCAT4"
"FBgn0052699",2.08,0,79888,"LPCAT1"
"FBgn0052699",2.08,0,54947,"LPCAT2"
"FBgn0052699",2.08,0,254531,"LPCAT4"
"FBgn0052706",1.58,0.00515,29777,"ABT1"
"FBgn0052707",1.58,0.00515,29945,"ANAPC4"
"FBgn0052708",1.58,0.00515,29777,"ABT1"
"FBgn0052732",1.71,0.00218,84193,"SETD3"
"FBgn0052736",1.55,0.00654,440957,"SMIM4"
"FBgn0052756",1.86,0,79840,"NHEJ1"
"FBgn0052767",2.11,0,9640,"ZNF592"
"FBgn0052767",2.11,0,9841,"ZBTB24"
"FBgn0052772",1.68,0.00067,5326,"PLAGL2"
"FBgn0052772",1.68,0.00067,126208,"ZNF787"
"FBgn0052772",1.68,0.00067,5324,"PLAG1"
"FBgn0052772",1.68,0.00067,79759,"ZNF668"
"FBgn0052772",1.68,0.00067,201501,"ZBTB7C"
"FBgn0052772",1.58,0.00515,5326,"PLAGL2"
"FBgn0052772",1.58,0.00515,126208,"ZNF787"
"FBgn0052772",1.58,0.00515,5324,"PLAG1"
"FBgn0052772",1.58,0.00515,79759,"ZNF668"
"FBgn0052772",1.58,0.00515,201501,"ZBTB7C"
"FBgn0052850",1.74,0.0011,26994,"RNF11"
"FBgn0052850",1.92,0.00018,26994,"RNF11"
"FBgn0053052",1.86,0,92344,"GORAB"
"FBgn0053094",1.72,0,29993,"PACSIN1"
"FBgn0053094",1.72,0,11252,"PACSIN2"
"FBgn0053094",1.72,0,29763,"PACSIN3"
"FBgn0053094",1.72,0,26286,"ARFGAP3"
"FBgn0053100",2.06,0,9470,"EIF4E2"
"FBgn0053105",1.64,5e-04,222068,"TMED4"
"FBgn0053105",1.64,5e-04,54732,"TMED9"
"FBgn0053113",1.67,0,57142,"RTN4"
"FBgn0053113",1.67,0,10313,"RTN3"
"FBgn0053113",1.67,0,6252,"RTN1"
"FBgn0053113",1.67,0,6253,"RTN2"
"FBgn0053139",1.7,0,51194,"IPO11"
"FBgn0053145",2.11,0,8708,"B3GALT1"
"FBgn0053180",1.89,0.00051,23039,"XPO7"
"FBgn0053180",1.89,0.00051,64901,"RANBP17"
"FBgn0053203",1.64,5e-04,124222,"PAQR4"
"FBgn0053222",1.86,0.00067,6194,"RPS6"
"FBgn0053239",2.05,0,58496,"LY6G5B"
"FBgn0053241",2.05,0,58496,"LY6G5B"
"FBgn0053526",1.8,0,5514,"PPP1R10"
"FBgn0053653",1.83,0.00051,8618,"CADPS"
"FBgn0053653",1.83,0.00051,93664,"CADPS2"
"FBgn0058045",2.02,0,7326,"UBE2G1"
"FBgn0058045",1.97,0,7326,"UBE2G1"
"FBgn0061356",1.78,0,54363,"HAO1"
"FBgn0061356",1.78,0,51179,"HAO2"
"FBgn0061469",1.66,0.00018,7337,"UBE3A"
"FBgn0062517",2.07,0,219670,"ENKUR"
"FBgn0063485",1.66,0.00018,3927,"LASP1"
"FBgn0063485",1.66,0.00018,10529,"NEBL"
"FBgn0064115",1.95,0,283459,"GATC"
"FBgn0064116",1.8,0.0011,84320,"ACBD6"
"FBgn0064116",1.74,0.00046,84320,"ACBD6"
"FBgn0064117",1.74,0.00046,81892,"SLIRP"
"FBgn0064117",1.8,0.0011,81892,"SLIRP"
"FBgn0064126",2.09,0,79058,"ASPSCR1"
"FBgn0064225",1.9,0,6125,"RPL5"
"FBgn0065035",1.55,0.00654,8846,"ALKBH1"
"FBgn0065035",1.77,0,8846,"ALKBH1"
"FBgn0067782",1.93,0,284439,"SLC25A42"
"FBgn0067783",1.93,0,284439,"SLC25A42"
"FBgn0067783",1.93,0,8034,"SLC25A16"
"FBgn0069242",1.56,0.00067,222068,"TMED4"
"FBgn0069242",1.56,0.00067,54732,"TMED9"
"FBgn0082598",1.5,0.0011,55122,"AKIRIN2"
"FBgn0082598",1.5,0.0011,79647,"AKIRIN1"
"FBgn0083959",2.21,0,80036,"TRPM3"
"FBgn0083959",2.21,0,54822,"TRPM7"
"FBgn0083959",2.21,0,4308,"TRPM1"
"FBgn0083959",2.21,0,140803,"TRPM6"
"FBgn0083959",2.21,0,79054,"TRPM8"
"FBgn0083962",1.73,0,23074,"UHRF1BP1L"
"FBgn0083962",1.73,0,54887,"UHRF1BP1"
"FBgn0083962",1.75,0,23074,"UHRF1BP1L"
"FBgn0083962",1.75,0,54887,"UHRF1BP1"
"FBgn0085346",2.09,0,11102,"RPP14"
"FBgn0085377",1.77,0.0015,137695,"TMEM68"
"FBgn0085377",1.8,0.0011,137695,"TMEM68"
"FBgn0085377",1.61,0.00435,137695,"TMEM68"
"FBgn0085378",1.54,8e-04,8938,"BAIAP3"
"FBgn0085378",1.54,8e-04,201294,"UNC13D"
"FBgn0085388",1.74,0.00046,3706,"ITPKA"
"FBgn0085388",1.74,0.00046,3707,"ITPKB"
"FBgn0085388",1.74,0.00046,80271,"ITPKC"
"FBgn0085388",1.86,0.00067,3706,"ITPKA"
"FBgn0085388",1.86,0.00067,3707,"ITPKB"
"FBgn0085388",1.86,0.00067,80271,"ITPKC"
"FBgn0085395",1.7,0,3747,"KCNC2"
"FBgn0085395",1.7,0,3748,"KCNC3"
"FBgn0085395",1.7,0,3746,"KCNC1"
"FBgn0085395",1.7,0,3749,"KCNC4"
"FBgn0085397",2.7,0,645191,"LINGO3"
"FBgn0085397",2.7,0,339398,"LINGO4"
"FBgn0085397",2.7,0,158038,"LINGO2"
"FBgn0085397",2.7,0,84894,"LINGO1"
"FBgn0085397",2.7,0,131578,"LRRC15"
"FBgn0085397",2.7,0,2814,"GP5"
"FBgn0085397",2.7,0,116844,"LRG1"
"FBgn0085397",2.7,0,1370,"CPN2"
"FBgn0085405",1.75,0,112939,"NACC1"
"FBgn0085405",1.75,0,7709,"ZBTB17"
"FBgn0085405",1.75,0,9880,"ZBTB39"
"FBgn0085423",1.73,0,57476,"GRAMD1B"
"FBgn0085423",1.73,0,54762,"GRAMD1C"
"FBgn0085423",1.73,0,57655,"GRAMD1A"
"FBgn0085432",1.83,0.00051,6934,"TCF7L2"
"FBgn0085432",1.83,0.00051,83439,"TCF7L1"
"FBgn0085432",1.83,0.00051,51176,"LEF1"
"FBgn0085440",1.74,0.00183,122042,"RXFP2"
"FBgn0085440",1.74,0.00183,59350,"RXFP1"
"FBgn0085443",1.65,0.00348,54453,"RIN2"
"FBgn0085443",1.65,0.00348,79890,"RIN3"
"FBgn0085443",1.71,0.00218,54453,"RIN2"
"FBgn0085443",1.71,0.00218,79890,"RIN3"
"FBgn0085451",1.71,0.00057,5926,"ARID4A"
"FBgn0085451",1.71,0.00057,51742,"ARID4B"
"FBgn0085451",1.71,0.00057,23029,"RBM34"
"FBgn0085478",1.65,0.00348,29801,"ZDHHC8"
"FBgn0085478",1.65,0.00348,25921,"ZDHHC5"
"FBgn0086253",1.77,0,56983,"POGLUT1"
"FBgn0086357",1.6,5e-04,55176,"SEC61A2"
"FBgn0086357",1.6,5e-04,29927,"SEC61A1"
"FBgn0086371",1.93,0,54859,"ELP6"
"FBgn0086371",1.75,0,54859,"ELP6"
"FBgn0086384",1.89,0,4771,"NF2"
"FBgn0086442",1.5,8e-04,142678,"MIB2"
"FBgn0086444",1.6,0,8449,"DHX16"
"FBgn0086445",1.6,0,9328,"GTF3C5"
"FBgn0086446",1.6,0,10671,"DCTN6"
"FBgn0086448",2.05,0,9091,"PIGQ"
"FBgn0086450",1.55,0,1806,"DPYD"
"FBgn0086605",1.75,0,51608,"GET4"
"FBgn0086605",1.54,8e-04,51608,"GET4"
"FBgn0086683",1.88,0,84991,"RBM17"
"FBgn0086687",1.9,0,79966,"SCD5"
"FBgn0086687",1.9,0,6319,"SCD"
"FBgn0086687",1.54,8e-04,79966,"SCD5"
"FBgn0086687",1.54,8e-04,6319,"SCD"
"FBgn0086706",1.68,0,6059,"ABCE1"
"FBgn0086736",1.51,0,51765,"MST4"
"FBgn0086736",1.51,0,10494,"STK25"
"FBgn0086736",1.51,0,8428,"STK24"
"FBgn0086779",1.7,0,9267,"CYTH1"
"FBgn0086779",1.7,0,9265,"CYTH3"
"FBgn0086779",1.7,0,9266,"CYTH2"
"FBgn0086779",1.7,0,27128,"CYTH4"
"FBgn0086785",1.55,0.00067,51028,"VPS36"
"FBgn0086898",1.68,0,22881,"ANKRD6"
"FBgn0086899",2.27,0,11011,"TLK2"
"FBgn0086899",2.27,0,9874,"TLK1"
"FBgn0087002",1.71,0.0015,338,"APOB"
"FBgn0243511",2.22,0,80018,"NAA25"
"FBgn0250785",1.78,0,51678,"MPP6"
"FBgn0250785",1.78,0,4355,"MPP2"
"FBgn0250786",1.52,0,1106,"CHD2"
"FBgn0250786",1.52,0,1105,"CHD1"
"FBgn0250814",1.71,0,7385,"UQCRC2"
"FBgn0250819",1.86,0,51474,"LIMA1"
"FBgn0250819",1.86,0,80774,"LIMD2"
"FBgn0250820",2.01,0,10237,"SLC35B1"
"FBgn0250874",1.61,0.00435,92609,"TIMM50"
"FBgn0250906",2.11,0,5230,"PGK1"
"FBgn0250906",2.11,0,5232,"PGK2"
"FBgn0250906",1.5,8e-04,5230,"PGK1"
"FBgn0250906",1.5,8e-04,5232,"PGK2"
"FBgn0250906",1.52,0.00067,5230,"PGK1"
"FBgn0250906",1.52,0.00067,5232,"PGK2"
"FBgn0250906",1.57,0.00047,5230,"PGK1"
"FBgn0250906",1.57,0.00047,5232,"PGK2"
"FBgn0259166",1.65,0.00348,8821,"INPP4B"
"FBgn0259166",1.65,0.00348,3631,"INPP4A"
"FBgn0259170",1.96,0,10905,"MAN1A2"
"FBgn0259170",1.96,0,57134,"MAN1C1"
"FBgn0259170",1.96,0,4121,"MAN1A1"
"FBgn0259214",1.68,0.00183,493,"ATP2B4"
"FBgn0259214",1.68,0.00183,492,"ATP2B3"
"FBgn0259214",1.68,0.00183,490,"ATP2B1"
"FBgn0259214",1.68,0.00183,491,"ATP2B2"
"FBgn0259220",1.64,5e-04,1196,"CLK2"
"FBgn0259220",1.64,5e-04,57396,"CLK4"
"FBgn0259220",1.64,5e-04,1198,"CLK3"
"FBgn0259220",1.64,5e-04,53938,"PPIL3"
"FBgn0259220",1.64,5e-04,1195,"CLK1"
"FBgn0259233",1.62,0,8288,"EPX"
"FBgn0259233",1.62,0,4025,"LPO"
"FBgn0259233",1.62,0,7173,"TPO"
"FBgn0259233",1.62,0,137902,"PXDNL"
"FBgn0259233",1.62,0,4353,"MPO"
"FBgn0259482",1.78,0,79817,"MOB3B"
"FBgn0259482",1.78,0,126308,"MOB3A"
"FBgn0259482",1.78,0,148932,"MOB3C"
"FBgn0259482",1.85,0,79817,"MOB3B"
"FBgn0259482",1.85,0,126308,"MOB3A"
"FBgn0259482",1.85,0,148932,"MOB3C"
"FBgn0259677",1.77,0.0015,114790,"STK11IP"
"FBgn0259677",1.77,0.0015,100130733,"LRRC70"
"FBgn0259677",1.77,0.0015,654429,"LRTM2"
"FBgn0259677",1.77,0.0015,2811,"GP1BA"
"FBgn0259677",1.77,0.0015,341883,"LRRC9"
"FBgn0259704",1.69,0,55695,"NSUN5"
"FBgn0259705",1.69,0,55695,"NSUN5"
"FBgn0259745",2.03,0,131405,"TRIM71"
"FBgn0259749",1.78,0,6675,"UAP1"
"FBgn0259749",1.78,0,91373,"UAP1L1"
"FBgn0259938",1.8,0,8553,"BHLHE40"
"FBgn0259938",1.8,0,79365,"BHLHE41"
"FBgn0259938",1.98,0,8553,"BHLHE40"
"FBgn0259938",1.98,0,79365,"BHLHE41"
"FBgn0259978",1.63,0.00018,9229,"DLGAP1"
"FBgn0259978",1.63,0.00018,9228,"DLGAP2"
"FBgn0259978",1.63,0.00018,22839,"DLGAP4"
"FBgn0259978",1.63,0.00018,58512,"DLGAP3"
"FBgn0259978",1.55,0.00051,9229,"DLGAP1"
"FBgn0259978",1.55,0.00051,9228,"DLGAP2"
"FBgn0259978",1.55,0.00051,22839,"DLGAP4"
"FBgn0259978",1.55,0.00051,58512,"DLGAP3"
"FBgn0259979",1.55,0.00051,55748,"CNDP2"
"FBgn0259979",1.55,0.00051,84735,"CNDP1"
"FBgn0260399",1.56,0.00067,84930,"MASTL"
"FBgn0260400",2.14,0,1993,"ELAVL2"
"FBgn0260400",2.14,0,1995,"ELAVL3"
"FBgn0260400",2.14,0,1994,"ELAVL1"
"FBgn0260400",2.14,0,1996,"ELAVL4"
"FBgn0260400",2.51,0,1993,"ELAVL2"
"FBgn0260400",2.51,0,1995,"ELAVL3"
"FBgn0260400",2.51,0,1994,"ELAVL1"
"FBgn0260400",2.51,0,1996,"ELAVL4"
"FBgn0260407",1.95,0,51649,"MRPS23"
"FBgn0260439",1.78,0,5518,"PPP2R1A"
"FBgn0260439",1.78,0,5519,"PPP2R1B"
"FBgn0260468",2.09,0,131474,"CHCHD4"
"FBgn0260486",1.57,0.00047,23348,"DOCK9"
"FBgn0260486",1.57,0.00047,55619,"DOCK10"
"FBgn0260639",1.6,5e-04,27175,"TUBG2"
"FBgn0260639",1.6,5e-04,7283,"TUBG1"
"FBgn0260648",1.83,0,51010,"EXOSC3"
"FBgn0260648",1.5,8e-04,51010,"EXOSC3"
"FBgn0260659",1.96,0,55858,"TMEM165"
"FBgn0260741",1.88,0,7567,"ZNF19"
"FBgn0260741",1.88,0,7629,"ZNF76"
"FBgn0260741",1.88,0,91975,"ZNF300"
"FBgn0260741",1.88,0,7789,"ZXDA"
"FBgn0260741",1.88,0,30832,"ZNF354C"
"FBgn0260741",1.88,0,92595,"ZNF764"
"FBgn0260741",1.88,0,7702,"ZNF143"
"FBgn0260741",1.88,0,57547,"ZNF624"
"FBgn0260741",1.88,0,81856,"ZNF611"
"FBgn0260741",1.88,0,124961,"ZFP3"
"FBgn0260741",1.88,0,57335,"ZNF286A"
"FBgn0260741",1.88,0,7586,"ZKSCAN1"
"FBgn0260741",1.88,0,10127,"ZNF263"
"FBgn0260741",1.88,0,115509,"ZNF689"
"FBgn0260741",1.88,0,7718,"ZNF165"
"FBgn0260741",1.88,0,158586,"ZXDB"
"FBgn0260741",1.88,0,7539,"ZFP37"
"FBgn0260741",1.88,0,9831,"ZNF623"
"FBgn0260741",1.88,0,7566,"ZNF18"
"FBgn0260741",1.88,0,84307,"ZNF397"
"FBgn0260741",1.88,0,7551,"ZNF3"
"FBgn0260741",1.88,0,55762,"ZNF701"
"FBgn0260741",1.88,0,27300,"ZNF544"
"FBgn0260741",1.88,0,55786,"ZNF415"
"FBgn0260748",2.27,0,23187,"PHLDB1"
"FBgn0260748",2.27,0,90102,"PHLDB2"
"FBgn0260749",1.67,0,7403,"KDM6A"
"FBgn0260749",1.67,0,7404,"UTY"
"FBgn0260749",1.67,0,23135,"KDM6B"
"FBgn0260755",1.76,0,79020,"C7orf25"
"FBgn0260756",1.76,0,79020,"C7orf25"
