"FlyBaseID","Human.GeneID","Human.Symbol","logFC.Nup98.down","p.val.fdr.Nup98.down"
"FBgn0051618",317772,"HIST2H2AB",0.587331832,0.009987901
"FBgn0051618",8337,"HIST2H2AA3",0.587331832,0.009987901
"FBgn0051637",9469,"CHST3",0.578315253,0.008033551
"FBgn0051637",23563,"CHST5",0.578315253,0.008033551
"FBgn0051637",9435,"CHST2",0.578315253,0.008033551
"FBgn0051637",4166,"CHST6",0.578315253,0.008033551
"FBgn0051637",10164,"CHST4",0.578315253,0.008033551
"FBgn0051637",8534,"CHST1",0.578315253,0.008033551
"FBgn0051637",56548,"CHST7",0.578315253,0.008033551
"FBgn0051678",51430,"SUCO",-0.633166478,0.005461702
"FBgn0051694",7866,"IFRD2",-0.586146319,0.008781088
"FBgn0051694",3475,"IFRD1",-0.586146319,0.008781088
"FBgn0051713",318,"NUDT2",1.338245807,0.001058361
"FBgn0051821",59342,"SCPEP1",-0.595558204,0.033561917
"FBgn0051823",59342,"SCPEP1",0.759958616,0.003103945
"FBgn0051872",3988,"LIPA",2.574837466,0.041311645
"FBgn0051872",643418,"LIPN",2.574837466,0.041311645
"FBgn0051872",142910,"LIPJ",2.574837466,0.041311645
"FBgn0051872",340654,"LIPM",2.574837466,0.041311645
"FBgn0051872",643414,"LIPK",2.574837466,0.041311645
"FBgn0051872",8513,"LIPF",2.574837466,0.041311645
"FBgn0051908",26099,"SZRD1",-0.846722021,0.001336638
"FBgn0051921",7425,"VGF",-0.957901216,0.014436496
"FBgn0051922",55954,"ZMAT5",1.17948829,0.001497435
"FBgn0051957",84285,"EIF1AD",0.571154019,0.00997863
"FBgn0051992",27327,"TNRC6A",-1.410141222,0.002762894
"FBgn0051992",57690,"TNRC6C",-1.410141222,0.002762894
"FBgn0051992",23112,"TNRC6B",-1.410141222,0.002762894
"FBgn0052000",79572,"ATP13A3",-1.444921321,0.005551444
"FBgn0052000",344905,"ATP13A5",-1.444921321,0.005551444
"FBgn0052000",84239,"ATP13A4",-1.444921321,0.005551444
"FBgn0052000",23400,"ATP13A2",-1.444921321,0.005551444
"FBgn0052039",258010,"SVIP",0.392613011,0.034017458
"FBgn0052066",81553,"FAM49A",0.424427605,0.02467954
"FBgn0052066",51571,"FAM49B",0.424427605,0.02467954
"FBgn0052085",146330,"FBXL16",0.561307878,0.011479851
"FBgn0052099",60496,"AASDHPPT",0.683673762,0.009075651
"FBgn0052103",29957,"SLC25A24",-1.207965739,0.016688309
"FBgn0052103",114789,"SLC25A25",-1.207965739,0.016688309
"FBgn0052103",284427,"SLC25A41",-1.207965739,0.016688309
"FBgn0052103",79085,"SLC25A23",-1.207965739,0.016688309
"FBgn0052109",79719,"AAGAB",-0.522744624,0.048868039
"FBgn0052113",55187,"VPS13D",-0.500952354,0.022975161
"FBgn0052301",113,"ADCY7",0.513873382,0.019886825
"FBgn0052344",79039,"DDX54",0.411433271,0.02758322
"FBgn0052373",80274,"SCUBE1",0.652853923,0.007931641
"FBgn0052373",2621,"GAS6",0.652853923,0.007931641
"FBgn0052373",222663,"SCUBE3",0.652853923,0.007931641
"FBgn0052485",6397,"SEC14L1",0.466507937,0.04980714
"FBgn0052485",158747,"MOSPD2",0.466507937,0.04980714
"FBgn0052536",9166,"EBAG9",0.761938288,0.046968164
"FBgn0052581",6048,"RNF5",-1.339072274,0.000337135
"FBgn0052581",91445,"RNF185",-1.339072274,0.000337135
"FBgn0052590",729991,"MEF2BNB",-0.532115781,0.016608383
"FBgn0052638",57085,"AGTRAP",-0.604386098,0.019138212
"FBgn0052668",84071,"ARMC2",0.585757132,0.012277689
"FBgn0052670",201475,"RAB12",1.090663175,0.000657643
"FBgn0052675",81671,"VMP1",-1.812186467,0.006072086
"FBgn0052699",54947,"LPCAT2",-1.101419286,0.001100961
"FBgn0052699",254531,"LPCAT4",-1.101419286,0.001100961
"FBgn0052699",79888,"LPCAT1",-1.101419286,0.001100961
"FBgn0052702",8029,"CUBN",-1.219367039,0.004102131
"FBgn0052703",225689,"MAPK15",-1.194437761,0.032934984
"FBgn0052751",8876,"VNN1",0.683938191,0.046503878
"FBgn0052751",686,"BTD",0.683938191,0.046503878
"FBgn0052751",8875,"VNN2",0.683938191,0.046503878
"FBgn0052758",81609,"SNX27",0.944592576,0.004654225
"FBgn0052845",5300,"PIN1",0.738996174,0.03604492
"FBgn0053054",221443,"C6orf130",-0.799902427,0.034449639
"FBgn0053057",83707,"TRPT1",1.430053085,0.02447489
"FBgn0053087",4036,"LRP2",-1.996948288,0.028988905
"FBgn0053087",53353,"LRP1B",-1.996948288,0.028988905
"FBgn0053087",4035,"LRP1",-1.996948288,0.028988905
"FBgn0053105",54732,"TMED9",-1.243192999,0.005698355
"FBgn0053105",222068,"TMED4",-1.243192999,0.005698355
"FBgn0053113",6253,"RTN2",-0.915844163,0.013308154
"FBgn0053113",6252,"RTN1",-0.915844163,0.013308154
"FBgn0053113",10313,"RTN3",-0.915844163,0.013308154
"FBgn0053113",57142,"RTN4",-0.915844163,0.013308154
"FBgn0053129",54867,"TMEM214",-1.095939735,0.040552468
"FBgn0053145",8708,"B3GALT1",-0.967091184,0.014343368
"FBgn0053158",79631,"EFTUD1",0.414662074,0.0303648
"FBgn0053169",56935,"C11orf75",0.613887331,0.035219108
"FBgn0053172",11180,"WDR6",-1.013102487,0.037666933
"FBgn0053233",9900,"SV2A",0.614396767,0.046088746
"FBgn0053459",221191,"PRSS54",1.817023492,0.000399329
"FBgn0053459",2147,"F2",1.817023492,0.000399329
"FBgn0053497",1780,"DYNC1I1",-0.846931187,0.002930734
"FBgn0053497",1781,"DYNC1I2",-0.846931187,0.002930734
"FBgn0058155",4640,"MYO1A",0.580611766,0.045990392
"FBgn0058155",4430,"MYO1B",0.580611766,0.045990392
"FBgn0058354",22924,"MAPRE3",-0.850061383,0.013084662
"FBgn0058354",22919,"MAPRE1",-0.850061383,0.013084662
"FBgn0058354",10982,"MAPRE2",-0.850061383,0.013084662
